oprah_winfrey,oprah,1,1.0,1.0,0.0,0.5,0.8769230769230769,1,0.333,1
bob_wilson,bob_primrose_wilson,1,0.0,0.8333333333333333,0.0,0.6666666666666667,0.6418546365914787,1,0.5,1
chris_brown,christopher_brown,1,0.0,0.8333333333333333,0.0,0.727272720336914,0.893048128342246,1,0.5,1
kevin_garnett,kevin_garnett,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
charlie_hustle,pete_rose,1,0.0,0.21428571428571427,0.0,0.1559523844718933,0.5708994708994709,1,0.333,1
jamaal_magloire,jamaal_magloire,0,1.0,1.0,0.0,1.0,1.0,1,0.5,1
james_posey,james_posey,0,1.0,1.0,0.0,1.0,1.0,1,0.5,1
chris_brown,christopher_brown,1,0.0,0.8333333333333333,0.0,0.727272720336914,0.893048128342246,1,0.5,1
david_lee,david_lee,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
james_posey,james_posey,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
andrew_miller,andrew_miller,0,1.0,1.0,0.0,1.0,1.0,1,0.077,1
jason_williams,jason_williams,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
james_posey,james_posey,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
lance_berkman,lance_berkman,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
ichiro_suzuki,ichiro_suzuki,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
mike_dunleavy,mike_dunleavy,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
raymond_felton,raymond_felton,0,1.0,1.0,0.0,1.0,1.0,1,0.5,1
richard_jefferson,richard_jefferson,0,1.0,1.0,0.0,1.0,1.0,1,0.333,1
caterpillar,cat,1,1.0,1.0,0.0,0.27272727966308596,0.8303030303030302,1,0.5,1
gm,general_motors,1,0.0,0.5769230769230769,1.0,0.07142857074737549,0.5238095238095238,1,0.091,1
adm,archer_daniels_midland,1,0.0,0.6428571428571428,1.0,0.07777777989705403,0.5858585858585859,1,0.2,1
amd,advanced_micro_devices,1,0.0,0.6428571428571428,1.0,0.05833333333333333,0.6010101010101009,3,1.0,1
canadian_jewish_congress,cjc,1,0.0,0.5869565217391304,1.0,0.05,0.5833333333333334,2,1.0,1
rccl,royal_caribbean_cruises,1,0.0,0.6136363636363636,0.0,0.19333333333333333,0.5157004830917874,5,0.714,1
macedonia,bosnia_and_herzegovina,1,0.0,0.34090909090909094,0.0,0.05185185114542643,0.5557960557960558,5,0.556,1
russia,ussr,1,0.0,0.3333333333333333,0.0,0.5666666793823242,0.75,9,0.6,1
philadelphia_inquirer,phillyinquirer,1,0.0,0.8529411764705882,0.0,0.21785715103149414,0.847985347985348,1,0.25,1
zagat,zagat_survey,1,1.0,1.0,0.0,0.5,0.8833333333333334,2,0.667,1
aig,american_international_group,1,0.0,0.6111111111111112,1.0,0.04166666666666667,0.5793650793650794,1,1.0,1
oracle,oracle_corporation,1,1.0,1.0,0.0,0.5,0.8666666666666666,1,1.0,1
sin_city,las_vegas,1,0.0,0.16666666666666666,0.0,0.24,0.49074074074074076,1,1.0,1
sin_city,vegas,1,0.0,0.125,0.0,0.09,0.0,1,1.0,1
michael_jackson,_king_of_pop,1,0.0,0.16666666666666666,0.0,0.0761904780069987,0.4909090909090909,1,1.0,1
windy_city,chicago,1,0.0,0.2,0.0,0.16428571701049804,0.49523809523809526,1,1.0,1
apple,apple_inc,1,1.0,1.0,0.0,0.5,0.9111111111111111,1,1.0,1
dec,digital_equipment_corporation,1,0.0,0.5892857142857143,1.0,0.0809523836771647,0.578544061302682,1,1.0,1
ge,general_electric,1,1.0,1.0,1.0,0.14285714149475098,0.7666666666666667,1,1.0,1
hp,hewlett_packard,1,0.0,0.5714285714285714,1.0,0.07142857074737549,0.5222222222222223,1,1.0,1
irs,internal_revenue_service,1,0.0,0.6304347826086957,1.0,0.05833333333333333,0.5833333333333334,1,1.0,1
armistice_day,remembrance_day,1,0.0,0.43333333333333335,0.0,0.5863636398315429,0.6329059829059829,1,1.0,1
big_apple,new_york_city,1,0.0,0.15384615384615385,0.0,0.12666666666666665,0.396011396011396,1,1.0,1
big_apple,new_york_city,1,0.0,0.15384615384615385,0.0,0.12666666666666665,0.396011396011396,1,1.0,1
city_of_brotherly_love,philadelphia,1,0.0,0.20454545454545456,0.0,0.04375,0.4217171717171717,1,1.0,1
pm,private_message,1,0.0,0.5714285714285714,1.0,0.08571428298950196,0.5222222222222223,1,1.0,1
nyc,new_york_city,1,0.0,0.7083333333333333,1.0,0.13333333333333333,0.6068376068376068,1,1.0,1
nyse,new_york_stock_exchange,1,0.0,0.6818181818181819,1.0,0.075,0.6413043478260869,1,1.0,1
philadelphia_inquirer,the_inquirer,1,0.0,0.3333333333333333,0.0,0.5708333349227905,0.7225829725829725,1,1.0,1
bhp,bhp_billiton_ltd,1,1.0,1.0,0.0,0.33333333333333337,0.8104166666666667,1,1.0,1
honest_abe,abraham_lincoln,1,0.0,0.3,0.0,0.06428571224212647,0.38888888888888884,1,1.0,1
sta,wl,1,0.0,0.0,0.0,0.13333333015441895,0.0,1,1.0,1
nbc,national_broadcasting_corporation,1,0.0,0.578125,1.0,0.05,0.6969696969696969,1,1.0,1
wells_fargo,wfc,1,0.0,0.6,0.0,0.12,0.47474747474747475,1,1.0,1
aa,alcoa_inc,1,0.0,0.625,0.0,0.1,0.7666666666666667,1,1.0,1
ibm,international_business_machines,1,0.0,0.5666666666666667,1.0,0.035897436141967776,0.5770609318996416,1,1.0,1
chicago_cubs,cubbies,1,0.0,0.7272727272727273,0.0,0.12142857551574707,0.5595238095238095,3,1.0,1
jacksonville_jaguars,jags,1,0.0,0.6111111111111112,0.0,0.1625,0.6333333333333333,5,0.6,1
red_sox,olde_towne_team,1,0.0,0.26666666666666666,0.0,0.17666666666666667,0.5293650793650794,1,1.0,1
sun_devils,ucla,1,0.0,0.15000000000000002,0.0,0.025,0.45,5,0.4,1
tarheels,unc_tarheels,1,1.0,1.0,0.0,0.5,0.8888888888888888,1,1.0,1
abdul_rahim_noor,abdul_rahim,1,1.0,1.0,0.0,0.6666666666666667,0.9375,1,1.0,1
alberto_gonzales,al_gonzales,1,0.0,0.8928571428571428,0.0,0.6428571414947509,0.8196969696969696,1,1.0,1
abu_zubaydah,abu_zubeidah,0,0.0,0.8,0.0,0.96875,0.9133333333333333,1,1.0,1
al_hubbard,allan_hubbard,1,0.0,0.9090909090909092,0.0,0.7,0.8851282051282051,1,1.0,1
doctor_death,jack_kevorkian,1,0.0,0.25,0.0,0.2361111068725586,0.5317460317460317,1,1.0,1
yolanda_king,yoki,1,0.0,0.65,0.0,0.19285715103149415,0.5555555555555555,1,1.0,1
raja_bell,raja_bell,0,1.0,1.0,0.0,1.0,1.0,4,0.25,1
tebow,tim_tebow,1,1.0,1.0,0.0,0.5,0.43703703703703706,5,1.0,1
tyson_chandler,tyson_chandler,0,1.0,1.0,0.0,1.0,1.0,3,0.333,1
caron_butler,caron_butler,0,1.0,1.0,0.0,1.0,1.0,7,0.571,1
fielder,prince_fielder,1,1.0,1.0,0.0,0.5,0.5357142857142857,1,1.0,1
volgograd,stalingrad,1,0.0,0.30000000000000004,0.0,0.59,0.6851851851851851,2,1.0,1
aaron_mckie,aaron_mckie,0,1.0,1.0,0.0,1.0,1.0,5,0.4,1
vadodara,baroda,1,0.0,0.4375,0.0,0.55,0.6388888888888888,1,1.0,1
moulmein,mawlamyine,1,0.0,0.7777777777777778,0.0,0.62,0.7550000000000001,1,1.0,1
cal_ripken,odalis_perez,1,0.0,0.3333333333333333,0.0,0.45833333969116213,0.6658730158730158,7,0.438,0
chris_young,dmitri_young,1,0.0,0.375,0.0,0.55,0.7563131313131314,5,0.833,0
martinez,campo_grande,1,0.0,0.29166666666666663,0.0,0.13125,0.6138888888888889,1,0.2,0
omaha,creighton,1,0.0,0.1111111111111111,0.0,0.07777777671813965,0.43703703703703706,1,0.5,0
washington_d_c,georgetown,1,0.0,0.2857142857142857,0.0,0.12666666666666665,0.4785714285714286,1,0.2,0
washington_d_c,howard,1,0.0,0.25,0.0,0.03666666666666667,0.5674603174603174,1,0.5,0
hanoi,saigon,1,0.0,0.3333333333333333,0.0,0.48333332061767575,0.5888888888888889,1,0.143,0
louisiana,mississippi,1,0.0,0.36363636363636365,0.0,0.5272727203369141,0.5353535353535354,1,0.083,0
bombay,kolkata,1,0.0,0.21428571428571427,0.0,0.4,0.5396825396825397,1,0.25,0
mumbai,kolkata,1,0.0,0.14285714285714285,0.0,0.3,0.4365079365079365,2,0.25,0
moncton,new_brunswick,1,0.0,0.15384615384615385,0.0,0.06428571224212647,0.47985347985347987,1,0.5,0
st_louis,mississippi,1,0.0,0.36363636363636365,0.0,0.009090909361839294,0.43813131313131315,1,0.111,0
lethbridge,alberta,1,0.0,0.30000000000000004,0.0,0.19,0.6047619047619048,1,0.5,0
memphis,mississippi,1,0.0,1.0,0.0,0.26363636016845704,0.5670995670995671,1,0.5,0
washington_d_c,new_york,1,0.0,0.21428571428571427,0.0,0.04666666666666667,0.41865079365079366,1,0.056,0
gulfport,mississippi,1,0.0,0.09090909090909091,0.0,0.11818181991577148,0.4053030303030303,1,0.2,0
baton_rouge,mississippi,0,0.0,0.0,0.0,0.04090909004211426,0.0,1,0.125,0
st_louis,washington_d_c,1,0.0,0.21428571428571427,0.0,0.02,0.5119047619047619,4,0.222,0
johannesburg,rio,1,0.0,0.08333333333333333,0.0,0.058333334922790525,0.47222222222222215,1,0.091,0
los_angeles,rio,1,0.0,0.09090909090909091,0.0,0.11666666984558105,0.47474747474747475,1,0.059,0
west_hollywood,la,1,0.0,0.10714285714285714,0.0,0.0875,0.0,1,0.333,0
madrid,rio,1,0.0,0.16666666666666666,0.0,0.11666666984558105,0.0,1,0.063,0
minneapolis,mississippi,0,0.0,1.0,0.0,0.5,0.5696969696969697,1,0.111,0
orleans,new_york,1,0.0,0.3125,0.0,0.014285714626312255,0.4226190476190476,1,0.25,0
caron_butler,eric_piatkowski,1,0.0,0.23333333333333334,0.0,0.405,0.45,1,0.25,0
granger,jamaal_magloire,1,0.0,0.26666666666666666,0.0,0.2,0.47301587301587295,2,0.5,0
granger,wayne_simien,1,0.0,0.25,0.0,0.23571428298950195,0.5595238095238095,2,1.0,0
jamaal_magloire,wayne_simien,1,0.0,0.3,0.0,0.24583333015441894,0.5166666666666667,1,0.5,0
jamaal_magloire,danny_granger,1,0.0,0.26666666666666666,0.0,0.23541666984558104,0.5094017094017094,2,0.667,0
lance_berkman,fred_lynn,1,0.0,0.2692307692307693,0.0,0.08285714149475097,0.5133903133903134,2,0.667,0
wayne_simien,danny_granger,1,0.0,0.3076923076923077,0.0,0.39,0.5427350427350427,1,0.5,0
david_carr,george_johnson,1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
david_carr,brian_shaw,0,0.0,0.25,0.0,0.3525,0.5166666666666667,1,0.2,0
david_carr,george_johnson,1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.25,0
david_carr,david_shaw,0,0.0,0.625,0.0,0.7625,0.88,1,0.2,0
david_carr,george_johnson,1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
brian_shaw,george_johnson,1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.5,0
brian_shaw,david_carr,0,0.0,0.30000000000000004,0.0,0.24,0.5166666666666667,1,0.2,0
brian_shaw,george_johnson,1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.25,0
brian_shaw,david_shaw,0,0.0,0.35000000000000003,0.0,0.69,0.7523809523809524,1,0.167,0
brian_shaw,george_johnson,1,0.0,0.21428571428571427,0.0,0.225,0.48571428571428577,1,0.5,0
david_carr,george_johnson,1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.25,0
david_carr,david_shaw,0,0.0,0.625,0.0,0.7625,0.88,1,0.2,0
david_carr,george_johnson,1,0.0,0.07142857142857142,0.0,0.15357142925262451,0.28095238095238095,1,0.5,0
george_johnson,david_shaw,1,0.0,0.10714285714285714,0.0,0.225,0.3936507936507936,1,0.25,0
jamaal_magloire,granger,1,0.0,0.26666666666666666,0.0,0.2,0.47301587301587295,1,0.5,0
david_ross,gary_carter,1,0.0,0.2727272727272727,0.0,0.3316666698455811,0.41313131313131307,1,0.333,0
brad,adam_morrison,1,0.0,0.23076923076923078,0.0,0.175,0.5512820512820512,1,0.143,0
brad,andrew_miller,1,0.0,0.19230769230769232,0.0,0.03333333253860474,0.5491452991452991,1,0.2,0
brad,gary_carter,1,0.0,0.2727272727272727,0.0,0.2375,0.393939393939394,1,0.333,0
david_lee,david_robinson,1,0.0,0.5,0.0,0.54375,0.6984126984126983,1,0.333,0
david_shaw,george_johnson,1,0.0,0.10714285714285714,0.0,0.225,0.3936507936507936,1,0.5,0
brad,adam_morrison,1,0.0,0.23076923076923078,0.0,0.175,0.5512820512820512,1,0.143,0
brad,andrew_miller,1,0.0,0.19230769230769232,0.0,0.03333333253860474,0.5491452991452991,1,0.2,0
brad,gary_carter,1,0.0,0.2727272727272727,0.0,0.2375,0.393939393939394,1,0.333,0
andrew_miller,adam_morrison,0,0.0,0.8333333333333333,0.0,0.3875,0.5970695970695971,1,0.083,0
andrew_miller,gary_carter,1,0.0,0.23076923076923078,0.0,0.40000000953674314,0.5463869463869464,1,0.2,0
andrew_miller,david_ross,1,0.0,0.23076923076923078,0.0,0.10833333611488342,0.4948717948717949,1,0.333,0
andrew_miller,raymond_felton,1,0.0,0.3214285714285714,0.0,0.38095237731933596,0.6039377289377289,1,0.167,0
andrew_miller,gary_carter,1,0.0,0.23076923076923078,0.0,0.40000000953674314,0.5463869463869464,4,0.333,0
gary_carter,raymond_felton,1,0.0,0.21428571428571427,0.0,0.3309523773193359,0.5468975468975469,1,0.2,0
gary_carter,adam_morrison,1,0.0,0.19230769230769232,0.0,0.4,0.5463869463869464,1,0.2,0
gary_carter,raymond_felton,1,0.0,0.21428571428571427,0.0,0.3309523773193359,0.5468975468975469,1,0.5,0
gary_carter,david_ross,1,0.0,0.2727272727272727,0.0,0.3316666698455811,0.41313131313131307,1,0.333,0
david_ross,adam_morrison,1,0.0,0.38461538461538464,0.0,0.36,0.5760683760683761,1,0.333,0
david_ross,brad,1,0.0,0.25,0.0,0.19,0.39999999999999997,1,0.5,0
david_ross,brad,1,0.0,0.25,0.0,0.19,0.39999999999999997,1,0.5,0
david_ross,andrew_miller,1,0.0,0.23076923076923078,0.0,0.10833333611488342,0.4948717948717949,1,0.333,0
lance_berkman,fred_lynn,1,0.0,0.2692307692307693,0.0,0.08285714149475097,0.5133903133903134,1,0.5,0
caron_butler,marquis_daniels,1,0.0,0.26666666666666666,0.0,0.30714285850524903,0.5880952380952381,1,0.25,0
brad,raymond_felton,1,0.0,0.14285714285714285,0.0,0.02857142925262451,0.6547619047619048,1,0.5,0
andrew_miller,raymond_felton,1,0.0,0.3214285714285714,0.0,0.38095237731933596,0.6039377289377289,1,0.5,0
david_ross,raymond_felton,1,0.0,0.21428571428571427,0.0,0.19166666984558106,0.48571428571428577,1,0.5,0
minnesota_vikings,falcons,1,0.0,0.23529411764705882,0.0,0.1,0.43557422969187676,14,0.5,0
rams,titans,1,0.0,0.16666666666666666,0.0,0.15,0.611111111111111,12,0.667,0
dallas_cowboys,seahawks,1,0.0,0.21428571428571427,0.0,0.2375,0.594047619047619,14,0.5,0
pittsburgh_penguins,ottawa_senators,1,0.0,0.23684210526315788,0.0,0.41375,0.5681286549707601,15,0.467,0
pirates,chicago_cubs,1,0.0,0.16666666666666666,0.0,0.2714285659790039,0.5595238095238095,13,0.385,0
rams,seahawks,1,0.0,0.25,0.0,0.2625,0.4166666666666667,13,0.538,0
dallas_mavericks,miami_hurricanes,0,0.0,0.40625,0.0,0.25666666984558106,0.5601851851851852,15,0.467,0
ac_milan,benfica,1,0.0,0.375,0.0,0.0,0.5119047619047619,3,0.333,0
bc_lions,edmonton_eskimos,1,0.0,0.28125,0.0,0.026785714626312254,0.5,2,0.5,0
chicago_bears_in_super_bowl_xli,seahawks,1,0.0,0.2096774193548387,0.0,0.04375,0.5367383512544803,1,1.0,0
dallas_mavericks,miami_hurricanes,0,0.0,0.40625,0.0,0.25666666984558106,0.5601851851851852,15,0.467,0
seahawks,chicago_bears_in_super_bowl_xli,1,0.0,0.2096774193548387,0.0,0.04375,0.5367383512544803,1,1.0,0
hong_kong_island,canton,1,0.0,0.25,0.0,0.1055555534362793,0.45138888888888884,8,0.125,0
los_banos,l_a_,1,0.0,0.625,0.0,0.1666666603088379,0.7999999999999999,14,0.143,0
rio,rio_grande,1,1.0,1.0,0.0,0.5,0.8366666666666667,4,0.5,0
santiago,campo_grande,1,0.0,0.25,0.0,0.13125,0.5277777777777778,3,0.333,0
santiago,rio_grande,1,0.0,0.30000000000000004,0.0,0.04375,0.44722222222222224,3,0.333,0
louisiana,mississippi,1,0.0,0.36363636363636365,0.0,0.5272727203369141,0.5353535353535354,45,0.089,0
st_louis,mississippi,1,0.0,0.36363636363636365,0.0,0.009090909361839294,0.43813131313131315,8,0.125,0
memphis,mississippi,1,0.0,1.0,0.0,0.26363636016845704,0.5670995670995671,7,0.143,0
johannesburg,rio,1,0.0,0.08333333333333333,0.0,0.058333334922790525,0.47222222222222215,5,0.2,0
brooklyn,prospect,0,0.0,0.125,0.0,0.35,0.5,1,1.0,0
katni,murwara,1,0.0,0.14285714285714285,0.0,0.22857143402099608,0.0,1,1.0,0
dc,guyana,1,0.0,0.0,0.0,0.03333333253860474,0.0,19,0.105,0
dc,howard,1,0.0,0.08333333333333333,0.0,0.03333333253860474,0.0,1,1.0,0
new_westminster,british_columbia,1,0.0,0.25,0.0,0.10064935445785522,0.4152777777777777,1,1.0,0
prince_george,british_columbia,1,0.0,0.21875,0.0,0.2276785659790039,0.49903846153846154,1,1.0,0
